Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-22,348.01,349.19,347.73,349.19,1,0,0
1996-01-23,349.19,349.29,348.11,349.07,1,0,0
1996-01-24,349.07,352.96,349.07,352.96,1,0,0
1996-01-25,352.96,353.08,351.29,351.5,1,0,0
1996-01-26,351.5,353.91,350.54,353.88,1,0,0
1996-01-29,353.88,355.14,353.84,355.14,1,0,0
1996-01-30,355.14,358.53,355.14,358.43,1,0,0
1996-01-31,358.43,361.59,358.05,361.56,1,0,0
1996-02-01,361.56,363.02,360.89,363.01,1,0,0
1996-02-02,363.01,363.55,361.14,361.84,1,0,0
1996-02-05,361.84,364.73,360.74,364.73,1,0,0
1996-02-06,364.73,367.53,364.04,367.41,1,0,0
1996-02-07,367.41,368.97,366.92,368.97,1,0,0
1996-02-08,368.97,372.3,368.05,372.08,1,0,0
1996-02-09,372.08,374.54,370.97,372.37,1,0,0
1996-02-12,372.37,375.39,372.37,374.6,1,0,0
1996-02-13,374.6,375.59,372.47,373.8,1,0,0
1996-02-14,373.8,374.6,371.1,371.81,1,0,0
1996-02-15,371.81,372.77,370.22,370.37,1,0,0
1996-02-16,370.37,370.41,367.93,368.76,1,0,0
1996-02-20,368.76,368.76,363.93,364.87,1,0,0
1996-02-21,364.87,368.77,364.87,368.77,1,0,0
1996-02-22,368.77,375.14,368.77,374.67,1,0,0
1996-02-23,374.67,376.75,371.48,374.89,1,0,0
1996-02-26,374.89,374.89,370.73,370.86,1,0,0
1996-02-27,370.86,370.93,367.72,369.21,1,0,0
1996-02-28,369.21,372.96,368.03,368.38,1,0,0
1996-02-29,368.38,369.13,365.37,366.08,1,0,0
1996-03-01,366.08,367.62,363.22,367.38,1,0,0
1996-03-04,367.38,372.15,367.38,370.88,1,0,0
1996-03-05,370.88,373.49,369.91,373.49,1,0,0
1996-03-06,373.49,374.12,371.65,371.83,1,0,0
1996-03-07,371.83,372.6,370.73,372.59,1,0,0
1996-03-08,372.59,372.59,358.52,361.55,1,0,0
1996-03-11,361.55,365.01,359.88,364.86,1,0,0
1996-03-12,364.86,364.86,358.95,363.14,1,0,0
1996-03-13,363.14,365.16,362.4,364.25,1,0,0
1996-03-14,364.25,367.25,364.25,365.58,1,0,0
1996-03-15,365.58,366.72,364.34,366.16,1,0,0
1996-03-18,366.16,372.07,366.16,372.07,1,0,0
1996-03-19,372.07,373.83,370.51,371.49,1,0,0
1996-03-20,371.49,372.23,368.41,370.57,1,0,0
1996-03-21,370.57,371.4,369.8,370.26,1,0,0
1996-03-22,370.26,371.68,370.26,371.0,1,0,0
1996-03-25,371.0,373.34,369.63,370.13,1,0,0
1996-03-26,370.13,372.11,369.07,371.37,1,0,0
1996-03-27,371.37,372.26,369.23,369.94,1,0,0
1996-03-28,369.94,370.35,368.66,370.1,1,0,0
1996-03-29,370.1,371.26,368.81,369.08,1,0,0
1996-04-01,369.08,373.32,369.08,373.28,1,0,0
1996-04-02,373.28,374.13,372.91,374.13,1,0,0
1996-04-03,374.13,374.53,372.38,374.52,1,0,0
1996-04-04,374.52,374.99,374.07,374.53,1,0,0
1996-04-08,374.53,374.53,364.76,367.99,1,0,0
1996-04-09,367.99,369.25,366.65,367.4,1,0,0
1996-04-10,367.4,367.78,362.13,362.84,1,0,0
1996-04-11,362.84,363.67,357.85,360.91,1,0,0
1996-04-12,360.91,364.26,360.91,364.1,1,0,0
1996-04-15,364.1,367.27,364.1,367.27,1,0,0
1996-04-16,367.27,369.26,367.27,369.0,1,0,0
1996-04-17,369.0,369.0,365.73,367.1,1,0,0
1996-04-18,367.1,368.97,367.01,368.67,1,0,0
1996-04-19,368.67,370.45,368.67,369.51,1,0,0
1996-04-22,369.51,372.46,369.51,371.4,1,0,0
1996-04-23,371.4,373.61,371.37,373.61,1,0,0
1996-04-24,373.61,374.69,372.34,373.33,1,0,0
1996-04-25,373.33,375.41,371.85,374.89,1,0,0
1996-04-26,374.89,376.61,374.38,375.31,1,0,0
1996-04-29,375.31,375.98,374.36,375.71,1,0,0
1996-04-30,375.71,375.92,374.32,375.66,1,0,0
1996-05-01,375.66,377.15,374.89,376.33,1,0,0
1996-05-02,376.33,376.33,369.63,370.15,1,0,0
1996-05-03,370.15,372.99,368.98,369.65,1,0,0
1996-05-06,369.66,371.17,366.75,369.01,1,0,0
1996-05-07,369.01,369.39,366.89,367.36,1,0,0
1996-05-08,367.37,370.18,362.66,370.17,1,0,0
1996-05-09,370.16,371.74,369.79,370.88,1,0,0
1996-05-10,370.88,375.24,370.88,374.85,1,0,0
1996-05-13,374.85,380.12,374.85,379.87,1,0,0
1996-05-14,379.87,382.94,379.87,382.39,1,0,0
1996-05-15,382.39,384.57,381.97,382.34,1,0,0
1996-05-16,382.34,383.5,380.88,382.51,1,0,0
1996-05-17,382.51,385.05,382.51,384.69,1,0,0
1996-05-20,384.69,387.18,384.14,386.94,1,0,0
1996-05-21,386.94,388.32,386.48,386.65,1,0,0
1996-05-22,386.65,389.31,385.88,389.31,1,0,0
1996-05-23,389.31,390.58,386.93,388.13,1,0,0
1996-05-24,388.13,389.85,388.13,389.22,1,0,0
1996-05-28,389.22,389.93,385.45,385.8,1,0,0
1996-05-29,385.8,386.33,382.38,383.32,1,0,0
1996-05-30,383.32,386.2,381.72,385.41,1,0,0
1996-05-31,385.41,386.43,383.3,384.39,1,0,0
1996-06-03,384.39,384.39,382.48,383.59,1,0,0
1996-06-04,383.59,386.31,383.59,386.31,1,0,0
1996-06-05,386.31,389.29,386.03,389.29,1,0,0
1996-06-06,389.29,390.34,386.27,386.28,1,0,0
1996-06-07,386.28,386.28,380.08,385.83,1,0,0
1996-06-10,385.83,386.13,384.52,385.48,1,0,0
1996-06-11,385.48,387.76,384.49,384.9,1,0,0
1996-06-12,384.9,386.52,384.1,384.29,1,0,0
1996-06-13,384.29,384.86,382.12,383.32,1,0,0
1996-06-14,383.32,383.53,381.39,381.92,1,0,0
1996-06-17,381.92,382.74,380.87,381.37,1,0,0
1996-06-18,381.37,381.81,378.69,379.07,1,0,0
1996-06-19,379.07,380.8,378.38,378.77,1,0,0
1996-06-20,378.77,380.22,376.18,378.11,1,0,0
1996-06-21,378.11,380.34,378.11,380.34,1,0,0
1996-06-24,380.34,382.62,380.34,381.49,1,0,0
1996-06-25,381.48,382.47,380.37,380.9,1,0,0
1996-06-26,380.9,380.9,377.69,377.98,1,0,0
1996-06-27,377.98,380.4,376.5,380.4,1,0,0
1996-06-28,380.4,383.2,380.4,382.47,1,0,0
1996-07-01,382.47,385.52,382.47,385.52,1,0,0
1996-07-02,385.52,385.52,383.81,384.23,1,0,0
1996-07-03,384.23,384.23,382.16,383.06,1,0,0
1996-07-05,383.06,383.06,375.08,375.08,1,0,0
1996-07-08,375.08,375.08,371.3,371.92,1,0,0
1996-07-09,371.92,373.89,371.92,373.16,1,0,0
1996-07-10,373.16,373.63,369.08,372.82,1,0,0
1996-07-11,372.82,372.82,362.82,366.23,1,0,0
1996-07-12,366.23,367.3,363.33,366.38,1,0,0
1996-07-15,366.38,366.38,356.5,356.6,1,0,0
1996-07-16,356.6,357.66,342.9,354.99,1,0,0
1996-07-17,354.99,360.58,354.99,359.61,1,0,0
1996-07-18,359.61,365.64,359.43,365.29,1,0,0
1996-07-19,365.29,365.29,360.91,362.45,1,0,0
1996-07-22,362.45,362.45,357.86,359.26,1,0,0
1996-07-23,359.26,361.08,354.14,354.72,1,0,0
1996-07-24,354.72,355.21,348.42,353.85,1,0,0
1996-07-25,353.85,357.87,353.85,356.96,1,0,0
1996-07-26,356.96,360.26,356.96,360.26,1,0,0
1996-07-29,360.26,360.27,357.42,357.42,1,0,0
1996-07-30,357.42,359.49,356.49,359.49,1,0,0
1996-07-31,359.49,362.31,358.78,361.99,1,0,0
1996-08-01,361.99,368.08,361.96,367.84,1,0,0
1996-08-02,367.84,375.06,367.84,374.98,1,0,0
1996-08-05,374.98,375.63,373.28,373.77,1,0,0
1996-08-06,373.77,375.13,371.97,375.04,1,0,0
1996-08-07,375.04,376.43,374.24,376.43,1,0,0
1996-08-08,376.43,376.43,359.02,375.61,1,0,0
1996-08-09,375.61,376.87,374.33,375.18,1,0,0
1996-08-12,375.18,376.82,373.5,376.81,1,0,0
1996-08-13,376.81,376.81,373.2,373.76,1,0,0
1996-08-14,373.76,375.19,373.25,375.15,1,0,0
1996-08-15,375.15,376.25,374.35,375.47,1,0,0
1996-08-16,375.47,377.47,375.47,376.87,1,0,0
1996-08-19,376.87,377.64,376.6,377.39,1,0,0
1996-08-20,377.39,377.49,376.65,376.78,1,0,0
1996-08-21,376.78,376.78,374.99,376.52,1,0,0
1996-08-22,376.52,379.9,376.52,379.9,1,0,0
1996-08-23,379.9,379.9,377.29,378.37,1,0,0
1996-08-26,378.37,378.37,376.11,376.9,1,0,0
1996-08-27,376.9,378.54,376.88,378.54,1,0,0
1996-08-28,378.54,379.26,378.0,378.34,1,0,0
1996-08-29,378.34,378.34,373.7,374.68,1,0,0
1996-08-30,374.68,374.87,371.32,372.09,1,0,0
1996-09-03,372.09,372.99,367.48,372.82,1,0,0
1996-09-04,372.82,373.52,372.12,373.46,1,0,0
1996-09-05,373.46,373.46,369.51,369.84,1,0,0
1996-09-06,369.84,374.59,369.84,373.44,1,0,0
1996-09-09,373.44,377.28,373.44,377.28,1,0,0
1996-09-10,377.28,378.24,376.27,377.49,1,0,0
1996-09-11,377.49,379.41,376.38,379.21,1,0,0
1996-09-12,379.21,382.38,379.21,381.52,1,0,0
1996-09-13,381.52,387.01,381.52,386.59,1,0,0
1996-09-16,386.59,389.66,386.59,388.41,1,0,0
1996-09-17,388.41,389.55,386.44,388.07,1,0,0
1996-09-18,388.07,388.47,386.38,387.27,1,0,0
1996-09-19,387.27,388.53,386.15,388.05,1,0,0
1996-09-20,388.05,390.26,388.05,390.26,1,0,0
1996-09-23,390.26,390.26,387.08,389.69,1,0,0
1996-09-24,389.69,392.12,388.5,389.57,1,0,0
1996-09-25,389.57,390.89,389.28,390.19,1,0,0
1996-09-26,390.19,392.91,389.48,390.86,1,0,0
1996-09-27,390.86,391.41,389.91,391.06,1,0,0
1996-09-30,391.06,393.15,390.96,391.72,1,0,0
1996-10-01,391.72,392.56,390.07,392.27,1,0,0
1996-10-02,392.27,395.47,392.27,395.22,1,0,0
1996-10-03,395.22,395.66,394.11,394.53,1,0,0
1996-10-04,394.53,399.24,394.53,399.15,1,0,0
1996-10-07,399.15,400.36,399.07,399.89,1,0,0
1996-10-08,399.89,401.01,397.87,398.17,1,0,0
1996-10-09,398.17,399.19,395.16,396.12,1,0,0
1996-10-10,396.12,396.31,394.46,395.13,1,0,0
1996-10-11,395.13,398.21,395.13,398.21,1,0,0
1996-10-14,398.21,400.58,398.21,399.92,1,0,0
1996-10-15,399.92,402.27,397.71,399.36,1,0,0
1996-10-16,399.36,399.94,397.45,399.94,1,0,0
1996-10-17,400.26,401.77,400.11,401.06,1,0,0
1996-10-18,401.06,402.8,400.5,402.72,1,0,0
1996-10-21,402.72,404.12,400.73,401.7,1,0,0
1996-10-22,401.7,401.7,398.28,399.27,1,0,0
1996-10-23,399.27,399.52,396.5,399.5,1,0,0
1996-10-24,399.5,400.21,397.26,397.4,1,0,0
1996-10-25,397.4,398.24,396.42,396.66,1,0,0
1996-10-28,396.66,398.74,394.25,394.25,1,0,0
1996-10-29,394.25,396.74,393.55,395.7,1,0,0
1996-10-30,395.7,396.81,395.16,395.67,1,0,0
1996-10-31,395.67,398.88,395.67,398.32,1,0,0
1996-11-01,398.32,400.0,396.64,397.8,1,0,0
1996-11-04,397.8,399.29,397.29,399.19,1,0,0
1996-11-05,399.19,403.18,399.19,402.94,1,0,0
1996-11-06,402.94,408.63,402.47,408.63,1,0,0
1996-11-07,408.63,411.17,407.41,410.44,1,0,0
1996-11-08,410.44,411.84,409.04,411.84,1,0,0
1996-11-11,411.84,412.84,411.39,412.54,1,0,0
1996-11-12,412.54,413.38,411.04,411.61,1,0,0
1996-11-13,411.61,412.79,410.84,412.42,1,0,0
1996-11-14,412.42,415.0,411.45,414.99,1,0,0
1996-11-15,414.99,417.71,414.24,415.4,1,0,0
1996-11-18,415.4,415.9,413.58,414.84,1,0,0
1996-11-19,414.84,417.25,414.73,417.25,1,0,0
1996-11-20,417.25,419.67,416.33,418.3,1,0,0
1996-11-21,418.3,418.88,416.73,417.49,1,0,0
1996-11-22,417.49,420.74,417.49,420.74,1,0,0
1996-11-25,420.74,425.18,420.51,425.17,1,0,0
1996-11-26,425.17,427.58,423.06,424.49,1,0,0
1996-11-27,424.49,425.16,423.19,424.39,1,0,0
1996-11-29,424.39,426.05,424.37,425.42,1,0,0
1996-12-02,425.42,425.75,422.89,425.72,1,0,0
1996-12-03,425.72,428.75,422.13,422.42,1,0,0
1996-12-04,422.42,422.47,417.58,420.86,1,0,0
1996-12-05,420.86,422.24,419.67,420.49,1,0,0
1996-12-06,420.49,420.49,410.24,417.62,1,0,0
1996-12-09,417.62,423.39,417.62,423.39,1,0,0
1996-12-10,423.39,425.25,421.98,422.28,1,0,0
1996-12-11,422.28,422.28,414.21,418.37,1,0,0
1996-12-12,418.37,420.6,412.67,412.68,1,0,0
1996-12-13,412.68,413.12,408.75,411.72,1,0,0
1996-12-16,411.72,413.77,406.52,407.16,1,0,0
1996-12-17,407.16,410.13,404.85,409.45,1,0,0
1996-12-18,409.45,413.34,409.45,412.84,1,0,0
1996-12-19,412.84,419.94,412.84,419.88,1,0,0
1996-12-20,419.88,424.52,419.88,421.31,1,0,0
1996-12-23,421.31,421.95,418.34,420.0,1,0,0
1996-12-24,420.0,422.2,420.0,422.2,1,0,0
1996-12-26,422.2,424.88,422.2,424.61,1,0,0
1996-12-27,424.61,426.01,424.6,425.5,1,0,0
1996-12-30,425.5,426.69,424.05,424.56,1,0,0
1996-12-31,424.56,424.61,419.44,419.44,1,0,0
1997-01-02,419.44,420.17,412.88,416.46,1,0,0
1997-01-03,416.46,422.48,416.46,422.41,1,0,0
1997-01-06,422.4,425.31,420.73,422.58,1,0,0
1997-01-07,422.58,425.57,419.98,425.56,1,0,0
1997-01-08,425.56,426.82,423.05,423.38,1,0,0
1997-01-09,423.38,427.88,423.38,426.66,1,0,0
1997-01-10,426.66,429.06,422.4,429.01,1,0,0
1997-01-13,429.01,430.55,427.52,428.86,1,0,0
1997-01-14,428.86,435.16,428.86,433.88,1,0,0
1997-01-15,433.88,434.71,431.3,432.92,1,0,0
1997-01-16,432.92,435.42,432.12,434.24,1,0,0
1997-01-17,434.24,437.71,434.24,437.64,1,0,0
1997-01-20,437.64,439.99,436.97,438.52,1,0,0
1997-01-21,438.52,441.84,436.22,441.42,1,0,0
1997-01-22,441.42,443.26,439.83,443.26,1,0,0
1997-01-23,443.26,447.79,438.98,439.36,1,0,0
1997-01-24,439.36,439.36,433.93,435.11,1,0,0
1997-01-27,435.11,435.26,431.55,431.87,1,0,0
1997-01-28,431.87,437.81,430.54,432.14,1,0,0
1997-01-29,432.14,435.35,432.14,435.25,1,0,0
1997-01-30,435.25,441.11,435.25,441.11,1,0,0
1997-01-31,441.11,444.82,441.11,442.28,1,0,0
1997-02-03,442.28,442.76,440.91,442.48,1,0,0
1997-02-04,442.5,443.2,440.53,443.2,1,0,0
1997-02-05,443.2,444.85,435.02,437.33,1,0,0
1997-02-06,437.33,438.5,435.64,438.47,1,0,0
1997-02-07,438.47,443.34,437.73,443.02,1,0,0
1997-02-10,443.02,444.73,440.11,440.43,1,0,0
1997-02-11,440.43,441.95,437.59,441.91,1,0,0
1997-02-12,441.91,448.9,441.91,448.9,1,0,0
1997-02-13,448.9,454.22,448.9,453.67,1,0,0
1997-02-14,453.67,454.15,452.17,452.49,1,0,0
1997-02-18,452.49,456.03,451.43,456.03,1,0,0
1997-02-19,456.03,456.95,453.87,454.55,1,0,0
1997-02-20,454.56,454.56,448.08,449.27,1,0,0
1997-02-21,449.27,449.94,447.45,448.19,1,0,0
1997-02-24,448.19,452.54,446.41,452.22,1,0,0
1997-02-25,452.22,453.71,451.24,453.31,1,0,0
1997-02-26,453.32,453.74,446.35,449.92,1,0,0
1997-02-27,449.92,449.92,444.12,444.12,1,0,0
1997-02-28,444.12,444.12,440.44,441.81,1,0,0
1997-03-03,441.81,444.0,439.27,444.0,1,0,0
1997-03-04,444.0,446.3,442.1,442.56,1,0,0
1997-03-05,442.56,447.85,442.56,447.85,1,0,0
1997-03-06,447.85,448.99,445.89,446.43,1,0,0
1997-03-07,446.43,451.29,446.43,449.68,1,0,0
1997-03-10,449.68,453.91,448.99,453.9,1,0,0
1997-03-11,453.9,454.55,452.5,452.96,1,0,0
1997-03-12,452.96,452.96,447.58,449.05,1,0,0
1997-03-13,449.05,449.05,441.13,441.2,1,0,0
1997-03-14,441.2,444.74,441.2,442.73,1,0,0
1997-03-17,442.73,443.0,436.68,442.83,1,0,0
1997-03-18,442.83,443.71,437.6,439.56,1,0,0
1997-03-19,439.56,440.21,434.38,436.85,1,0,0
1997-03-20,436.85,437.25,433.28,435.98,1,0,0
1997-03-21,435.98,437.84,435.98,436.41,1,0,0
1997-03-24,436.41,439.22,434.41,439.18,1,0,0
1997-03-25,439.18,443.0,438.33,438.79,1,0,0
1997-03-26,438.79,441.67,437.69,439.67,1,0,0
1997-03-27,439.67,440.73,428.07,431.12,1,0,0
1997-03-31,431.12,431.12,421.1,421.32,1,0,0
1997-04-01,421.32,423.38,418.47,422.31,1,0,0
1997-04-02,422.31,422.34,416.25,417.37,1,0,0
1997-04-03,417.37,417.66,414.49,417.41,1,0,0
1997-04-04,417.41,422.11,414.32,422.11,1,0,0
1997-04-07,422.11,426.39,422.11,425.22,1,0,0
1997-04-08,425.22,427.24,423.3,427.17,1,0,0
1997-04-09,427.17,429.08,423.83,424.6,1,0,0
1997-04-10,424.6,425.55,422.64,422.94,1,0,0
1997-04-11,422.94,422.94,412.16,412.16,1,0,0
1997-04-14,412.16,414.8,409.66,414.8,1,0,0
1997-04-15,414.8,420.17,414.8,420.17,1,0,0
1997-04-16,420.17,424.02,418.86,424.02,1,0,0
1997-04-17,424.02,426.83,422.9,423.48,1,0,0
1997-04-18,423.48,426.09,423.48,425.26,1,0,0
1997-04-21,425.26,425.63,419.45,421.23,1,0,0
1997-04-22,421.23,427.77,420.6,427.75,1,0,0
1997-04-23,427.75,429.65,426.89,427.55,1,0,0
1997-04-24,427.55,430.85,425.91,426.51,1,0,0
1997-04-25,426.51,426.51,422.29,422.61,1,0,0
1997-04-28,422.61,426.89,421.6,426.42,1,0,0
1997-04-29,426.42,437.63,426.42,437.43,1,0,0
1997-04-30,437.43,442.53,435.94,441.43,1,0,0
1997-05-01,441.43,442.61,438.19,440.74,1,0,0
1997-05-02,440.74,449.42,440.74,449.4,1,0,0
1997-05-05,449.4,459.3,449.25,459.28,1,0,0
1997-05-06,459.28,460.18,456.25,457.72,1,0,0
1997-05-07,457.72,457.72,451.39,451.86,1,0,0
1997-05-08,451.86,458.22,449.86,453.97,1,0,0
1997-05-09,453.97,457.74,451.91,456.2,1,0,0
1997-05-12,456.2,462.86,456.2,462.5,1,0,0
1997-05-13,462.47,462.86,458.5,460.25,1,0,0
1997-05-14,460.25,464.42,460.25,461.93,1,0,0
1997-05-15,461.92,465.19,460.61,465.0,1,0,0
1997-05-16,465.0,465.97,458.9,459.26,1,0,0
1997-05-19,459.26,462.03,458.63,460.84,1,0,0
1997-05-20,460.84,465.12,457.37,465.12,1,0,0
1997-05-21,465.12,467.81,462.43,464.39,1,0,0
1997-05-22,464.39,465.58,461.9,462.72,1,0,0
1997-05-23,462.72,469.33,462.72,468.89,1,0,0
1997-05-27,468.89,471.2,465.95,470.39,1,0,0
1997-05-28,470.39,471.25,467.5,469.51,1,0,0
1997-05-29,469.51,470.22,467.31,468.02,1,0,0
1997-05-30,468.02,472.01,461.6,470.66,1,0,0
1997-06-02,470.66,472.3,468.97,470.26,1,0,0
1997-06-03,470.26,472.22,467.81,469.68,1,0,0
1997-06-04,469.68,469.69,466.46,467.19,1,0,0
1997-06-05,467.19,471.53,467.19,469.1,1,0,0
1997-06-06,469.1,476.56,469.02,475.99,1,0,0
1997-06-09,476.0,479.38,476.0,478.37,1,0,0
1997-06-10,478.37,481.58,477.7,479.21,1,0,0
1997-06-11,479.21,481.69,479.16,481.33,1,0,0
1997-06-12,481.33,488.44,481.07,488.08,1,0,0
1997-06-13,488.08,493.61,488.08,493.11,1,0,0
1997-06-16,493.11,493.76,491.99,493.37,1,0,0
1997-06-17,493.37,495.39,489.66,494.0,1,0,0
1997-06-18,494.0,494.0,490.39,491.82,1,0,0
1997-06-19,491.82,497.5,491.82,496.73,1,0,0
1997-06-20,496.73,498.19,496.24,496.5,1,0,0
1997-06-23,496.5,496.5,486.71,486.79,1,0,0
1997-06-24,486.79,495.25,486.79,495.05,1,0,0
1997-06-25,495.05,497.64,488.15,491.29,1,0,0
1997-06-26,491.29,493.11,486.58,488.53,1,0,0
1997-06-27,488.53,493.99,488.53,490.67,1,0,0
1997-06-30,490.67,493.64,487.25,489.62,1,0,0
1997-07-01,489.62,493.74,489.46,492.59,1,0,0
1997-07-02,492.59,498.8,492.59,498.78,1,0,0
1997-07-03,498.78,505.31,498.78,504.97,1,0,0
1997-07-07,504.97,508.0,501.88,503.16,1,0,0
1997-07-08,503.16,506.69,502.9,506.69,1,0,0
1997-07-09,506.69,508.33,499.34,501.6,1,0,0
1997-07-10,501.6,505.76,499.89,504.62,1,0,0
1997-07-11,504.62,507.89,504.39,506.68,1,0,0
1997-07-14,506.68,509.31,504.97,507.79,1,0,0
1997-07-15,507.79,511.65,506.24,511.57,1,0,0
1997-07-16,511.57,518.45,511.57,517.35,1,0,0
1997-07-17,517.35,517.37,512.94,514.48,1,0,0
1997-07-18,514.48,514.48,505.54,507.04,1,0,0
1997-07-21,505.18,505.75,503.35,505.31,1,0,0
1997-07-22,505.31,515.65,505.31,515.48,1,0,0
1997-07-23,515.48,519.32,515.48,517.21,1,0,0
1997-07-24,517.21,519.44,512.5,518.94,1,0,0
1997-07-25,518.94,521.47,517.09,518.38,1,0,0
1997-07-28,518.38,520.34,516.62,517.13,1,0,0
1997-07-29,517.13,520.15,515.34,520.15,1,0,0
1997-07-30,520.15,526.49,520.08,525.89,1,0,0
1997-07-31,525.89,528.49,524.29,527.01,1,0,0
1997-08-01,527.01,527.47,519.7,523.91,1,0,0
1997-08-04,523.91,526.74,522.02,525.46,1,0,0
1997-08-05,525.46,527.81,525.02,527.27,1,0,0
1997-08-06,527.27,532.31,526.01,531.37,1,0,0
1997-08-07,531.37,533.4,526.72,526.87,1,0,0
1997-08-08,526.87,526.87,513.52,517.43,1,0,0
1997-08-11,517.43,519.03,512.87,518.47,1,0,0
1997-08-12,518.47,521.78,513.34,513.77,1,0,0
1997-08-13,513.77,518.68,509.46,512.1,1,0,0
1997-08-14,512.1,516.02,510.14,513.68,1,0,0
1997-08-15,513.68,513.68,502.56,502.56,1,0,0
1997-08-18,502.56,507.3,498.42,507.26,1,0,0
1997-08-19,507.26,514.27,507.26,514.27,1,0,0
1997-08-20,514.27,521.4,513.86,521.4,1,0,0
1997-08-21,521.4,521.48,512.97,514.65,1,0,0
1997-08-22,514.65,514.65,505.0,513.53,1,0,0
1997-08-25,513.53,517.45,511.43,512.75,1,0,0
1997-08-26,512.75,513.89,509.08,509.62,1,0,0
1997-08-27,509.62,511.29,505.53,510.3,1,0,0
1997-08-28,510.3,511.5,503.05,505.99,1,0,0
1997-08-29,505.99,508.12,502.97,504.74,1,0,0
1997-09-02,504.74,517.64,504.74,517.64,1,0,0
1997-09-03,517.64,522.06,517.61,518.37,1,0,0
1997-09-04,518.37,521.15,517.42,519.92,1,0,0
1997-09-05,519.92,524.57,517.43,520.01,1,0,0
1997-09-08,520.01,523.66,520.01,521.57,1,0,0
1997-09-09,521.57,525.42,519.8,523.03,1,0,0
1997-09-10,523.03,523.03,516.33,516.47,1,0,0
1997-09-11,516.47,516.47,508.33,513.26,1,0,0
1997-09-12,513.26,519.7,510.85,519.29,1,0,0
1997-09-15,519.29,521.93,517.51,517.69,1,0,0
1997-09-16,517.69,530.73,517.69,529.96,1,0,0
1997-09-17,529.96,532.58,528.94,529.5,1,0,0
1997-09-18,509.81,536.59,509.81,531.59,1,0,0
1997-09-19,531.59,533.98,529.81,533.12,1,0,0
1997-09-22,533.12,538.41,533.12,535.87,1,0,0
1997-09-23,535.87,536.05,532.19,534.29,1,0,0
1997-09-24,534.29,537.87,530.65,530.82,1,0,0
1997-09-25,530.82,531.8,527.11,527.41,1,0,0
1997-09-26,527.41,531.57,527.41,530.93,1,0,0
1997-09-29,530.93,535.42,529.35,535.19,1,0,0
1997-09-30,535.19,536.23,532.4,532.73,1,0,0
1997-10-01,534.74,536.89,532.96,536.35,1,0,0
1997-10-02,536.35,539.32,535.36,539.32,1,0,0
1997-10-03,539.32,547.04,537.47,542.05,1,0,0
1997-10-06,542.05,546.73,542.05,546.01,1,0,0
1997-10-07,546.01,551.25,545.8,551.25,1,0,0
1997-10-08,551.28,551.34,544.77,547.28,1,0,0
1997-10-09,547.28,548.02,542.01,546.22,1,0,0
1997-10-10,546.22,546.22,542.65,544.64,1,0,0
1997-10-13,544.64,547.74,544.64,545.22,1,0,0
1997-10-14,545.22,547.37,541.71,545.72,1,0,0
1997-10-15,545.74,545.74,541.94,543.71,1,0,0
1997-10-16,543.71,547.41,535.9,538.06,1,0,0
1997-10-17,538.06,538.06,524.65,531.19,1,0,0
1997-10-20,531.19,537.32,530.0,537.27,1,0,0
1997-10-21,537.27,546.31,537.27,546.23,1,0,0
1997-10-22,546.23,546.51,543.28,544.82,1,0,0
1997-10-23,544.82,544.82,531.5,534.68,1,0,0
1997-10-24,534.68,539.9,528.35,529.68,1,0,0
1997-10-27,529.68,529.68,494.74,494.91,1,0,0
1997-10-28,494.91,516.71,481.28,516.58,1,0,0
1997-10-29,516.58,524.1,514.0,516.58,1,0,0
1997-10-30,516.58,517.56,508.08,508.08,1,0,0
1997-10-31,508.08,516.13,508.08,514.07,1,0,0
1997-11-03,514.07,526.66,514.07,526.64,1,0,0
1997-11-04,526.64,528.22,523.65,527.99,1,0,0
1997-11-05,527.99,532.69,527.22,529.79,1,0,0
1997-11-06,529.79,529.85,525.81,527.21,1,0,0
1997-11-07,527.21,527.21,515.0,520.71,1,0,0
1997-11-10,520.71,525.12,517.32,517.76,1,0,0
1997-11-11,517.76,520.89,516.34,518.37,1,0,0
1997-11-12,518.37,518.37,507.95,508.24,1,0,0
1997-11-13,508.24,513.37,504.76,512.93,1,0,0
1997-11-14,512.93,520.43,512.77,519.35,1,0,0
1997-11-17,519.35,530.71,519.35,529.12,1,0,0
1997-11-18,529.12,529.65,524.56,524.93,1,0,0
1997-11-19,524.93,528.77,523.06,527.57,1,0,0
1997-11-20,527.57,536.44,527.57,535.18,1,0,0
1997-11-21,535.18,538.13,533.0,536.9,1,0,0
1997-11-24,536.9,536.9,527.35,528.19,1,0,0
1997-11-25,528.19,531.78,526.97,530.27,1,0,0
1997-11-26,532.43,533.19,530.95,531.13,1,0,0
1997-11-28,531.13,535.12,531.13,533.08,1,0,0
1997-12-01,533.08,543.21,533.08,543.21,1,0,0
1997-12-02,543.22,543.73,540.64,541.58,1,0,0
1997-12-03,541.58,546.02,538.99,544.42,1,0,0
1997-12-04,544.42,548.05,542.45,543.31,1,0,0
1997-12-05,543.31,549.64,541.04,548.82,1,0,0
1997-12-08,548.82,549.84,547.32,548.76,1,0,0
1997-12-09,548.76,548.76,544.16,544.98,1,0,0
1997-12-10,544.98,544.98,537.52,541.05,1,0,0
1997-12-11,541.05,541.05,530.69,532.49,1,0,0
1997-12-12,532.49,535.89,527.94,531.0,1,0,0
